# Generation #585
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9493587310 , 0.9952351605 , 0.4851721642 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9950911968
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9493587310 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9493587310 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9493587310 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9493587310 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9493587310 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9493587310 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9204136304 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9992707775
0.9995477361 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
0.9701128725 , 0.9850031759 , 0.9952351605 , 0.9938449695 , 0.9992707775
0.9995477361 , 0.9850031759 , 0.9952351605 , 0.9836335015 , 0.9764691277
