0.8807750054 , 0.1297789230 , 0.0667150844 , 0.5851586754 , 0.8459984383 , 0.4964776772 , 0.9244920910 , 0.9684489127 , 0.2900281462 , 0.2809927246 , 0.1315229838 , 0.3219339158 , 0.1005171971 , 0.1161785971 , 0.8395845903 , 0.6223673890 , 0.8563255297 , 0.8160484803 , 0.6731807776 , 0.7062863220
0.2928194895 , 0.4216409462 , 0.5379899550 , 0.0641573864 , 0.4377569470 , 0.0962865388 , 0.7782338266 , 0.7454538956 , 0.3447500870 , 0.4699594887 , 0.4708339424 , 0.9721917193 , 0.0349686627 , 0.7732686296 , 0.0443584097 , 0.7292041651 , 0.6881029619 , 0.1290034299 , 0.1346528194 , 0.0486847294
0.3707933897 , 0.8222412433 , 0.1673121736 , 0.2704701230 , 0.8933246136 , 0.8553799033 , 0.5050781647 , 0.4127107710 , 0.9154964939 , 0.7344544194 , 0.3018677010 , 0.2719148561 , 0.7236736031 , 0.1688340953 , 0.1268979591 , 0.5295452209 , 0.0944573437 , 0.8911727654 , 0.3054769612 , 0.7893480827
0.8807750054 , 0.1297789230 , 0.0667150844 , 0.5851586754 , 0.8459984383 , 0.4964776772 , 0.9244920910 , 0.9684489127 , 0.2900281462 , 0.4699594887 , 0.4708339424 , 0.9721917193 , 0.0349686627 , 0.7732686296 , 0.0443584097 , 0.7292041651 , 0.6881029619 , 0.1290034299 , 0.6621035813 , 0.0486847294
0.2928194895 , 0.4691186205 , 0.7954220748 , 0.9103204658 , 0.3104449634 , 0.3639807943 , 0.4475069991 , 0.3980819446 , 0.3158109266 , 0.4744654820 , 0.7497550209 , 0.4852131621 , 0.7615635276 , 0.4870649653 , 0.8395845903 , 0.6223673890 , 0.8563255297 , 0.8160484803 , 0.6731807776 , 0.7062863220
0.3960137590 , 0.3766165391 , 0.0667150844 , 0.5851586754 , 0.8459984383 , 0.4964776772 , 0.9952398457 , 0.9684489127 , 0.2900281462 , 0.2809927246 , 0.1315229838 , 0.3219339158 , 0.1005171971 , 0.1161785971 , 0.8395845903 , 0.7292041651 , 0.6881029619 , 0.1290034299 , 0.6621035813 , 0.0486847294
0.3960137590 , 0.3766165391 , 0.0667150844 , 0.5851586754 , 0.8459984383 , 0.4964776772 , 0.9952398457 , 0.9684489127 , 0.3447500870 , 0.4699594887 , 0.3018677010 , 0.2719148561 , 0.7236736031 , 0.1688340953 , 0.1268979591 , 0.5295452209 , 0.0944573437 , 0.8911727654 , 0.3054769612 , 0.7893480827
0.2928194895 , 0.5454723962 , 0.5379899550 , 0.0641573864 , 0.4377569470 , 0.5447672542 , 0.7782338266 , 0.7454538956 , 0.3447500870 , 0.4699594887 , 0.7497550209 , 0.1448447010 , 0.7615635276 , 0.4870649653 , 0.8395845903 , 0.6223673890 , 0.8563255297 , 0.8911727654 , 0.3054769612 , 0.7893480827
0.8807750054 , 0.3554936692 , 0.4949431003 , 0.8865749111 , 0.8459984383 , 0.4964776772 , 0.9952398457 , 0.9684489127 , 0.2900281462 , 0.2809927246 , 0.1315229838 , 0.3219339158 , 0.1005171971 , 0.0998210873 , 0.0443584097 , 0.7292041651 , 0.6881029619 , 0.1290034299 , 0.6621035813 , 0.7893480827
0.3960137590 , 0.3766165391 , 0.0667150844 , 0.5851586754 , 0.8459984383 , 0.4964776772 , 0.9952398457 , 0.9684489127 , 0.3447500870 , 0.4699594887 , 0.9270933855 , 0.1344106121 , 0.0349686627 , 0.7732686296 , 0.5873223935 , 0.7292041651 , 0.6881029619 , 0.1290034299 , 0.6621035813 , 0.5004049266
